"TOA5","CR1000_HA07","CR1000","43363","CR1000.Std.22","CPU:Nyack_Met corrected_5_15_12.CR1","34329","Met"
"TIMESTAMP","RECORD","AirTC","RH","BP_mmHg","PAR_Den","SlrkW","Soil_T_C","VW","PA_uS","WindSpeed","WindDir","WindSpeed_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_mm_Tot","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn"
"TS","RN","Deg C","%","mmHg","umol/s/m^2","kW/m^2","Deg C","","uSec","kph","Degrees","kph","Deg","Deg","mm","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","WVc","WVc","WVc","Tot","Max","TMx","Min","TMn"
"2012-06-24 03:00:00",951,12.42,99.9,759.7,0,0,13.82,0.385,30.29,0,127.8,0,0,0,0,12.49,"2012-06-24 02:50:00",12.42,"2012-06-24 02:40:00"
"2012-06-24 04:00:00",952,12.49,100,759.2,0.859,0,13.82,0.384,30.26,0,305.9,0,0,0,0,12.49,"2012-06-24 03:30:00",12.35,"2012-06-24 03:50:00"
"2012-06-24 05:00:00",953,12.62,100,758.8,32.63,0.013,13.82,0.383,30.23,10.68,159.7,2.317,190,51.07,0,12.62,"2012-06-24 05:00:00",11.67,"2012-06-24 04:50:00"
"2012-06-24 06:00:00",954,13.68,95,759.3,128.8,0.048,13.82,0.383,30.22,6.095,157.3,10.81,157.2,23.31,0,13.68,"2012-06-24 06:00:00",12.62,"2012-06-24 05:10:00"
"2012-06-24 07:00:00",955,15.82,85,759.5,633.7,0.321,13.8,0.382,30.21,9.84,166.4,9.84,171,10.97,0,15.82,"2012-06-24 07:00:00",14.4,"2012-06-24 06:10:00"
"2012-06-24 08:00:00",956,17.91,72.05,759.1,1048,0.498,13.81,0.382,30.19,11.2,186.6,11.87,177.2,12.24,0,17.91,"2012-06-24 08:00:00",15.92,"2012-06-24 07:10:00"
"2012-06-24 09:00:00",957,19.64,69.96,759.2,1347,0.634,13.8,0.381,30.16,9.01,202.6,11.73,169.8,22.49,0,19.64,"2012-06-24 09:00:00",18.36,"2012-06-24 08:10:00"
"2012-06-24 10:00:00",958,21.84,65.55,758.9,1604,0.764,13.8,0.38,30.14,7.845,140.8,9.6,169.6,23.58,0,21.84,"2012-06-24 10:00:00",19.77,"2012-06-24 09:10:00"
"2012-06-24 11:00:00",959,23.32,51.68,758.5,1865,0.863,13.79,0.379,30.12,9.18,109,8.68,133.4,16.83,0,23.32,"2012-06-24 11:00:00",22.39,"2012-06-24 10:10:00"
"2012-06-24 12:00:00",960,24.61,50.28,759.2,750.7,0.333,13.8,0.379,30.12,5.102,342.1,3.933,110.7,49.92,0,25.53,"2012-06-24 11:50:00",23.56,"2012-06-24 11:10:00"
"2012-06-24 13:00:00",961,24.64,55.93,758.8,2048,0.975,13.83,0.378,30.1,12.02,354.7,14.54,334.9,19.12,0,24.64,"2012-06-24 13:00:00",23.72,"2012-06-24 12:30:00"
"2012-06-24 14:00:00",962,25.38,51.36,759.5,1033,0.469,13.85,0.378,30.08,11.17,342.8,14.29,334.3,11.03,0,25.42,"2012-06-24 13:50:00",24.81,"2012-06-24 13:10:00"
"2012-06-24 15:00:00",963,25.82,48.6,759.7,1668,0.799,13.92,0.377,30.07,16.52,354.2,17.02,339.8,17.45,0,25.82,"2012-06-24 15:00:00",24.87,"2012-06-24 14:30:00"
"2012-06-24 16:00:00",964,26.16,43.08,760,1385,0.666,13.98,0.376,30.04,0.058,21.21,8.26,349.3,24.84,0,26.16,"2012-06-24 16:00:00",25.34,"2012-06-24 15:10:00"
"2012-06-24 17:00:00",965,25.48,37.33,759.5,321.7,0.148,14.05,0.376,30.04,8.09,249.6,8.92,304.7,30.63,0,26.84,"2012-06-24 16:30:00",25.48,"2012-06-24 17:00:00"
"2012-06-24 18:00:00",966,24.43,52.92,759.9,202.4,0.089,14.12,0.376,30.03,0.348,311.9,3.521,320.2,23.1,0,25.54,"2012-06-24 17:10:00",24.43,"2012-06-24 18:00:00"
"2012-06-24 19:00:00",967,21.62,72.89,760.4,138.1,0.064,14.22,0.375,30.02,0,64.24,0.341,217.6,0,0,24.3,"2012-06-24 18:20:00",21.62,"2012-06-24 19:00:00"
"2012-06-24 20:00:00",968,19.32,75.53,760.4,28.32,0.01,14.29,0.375,30,0,204.2,0,0,0,0,21.41,"2012-06-24 19:10:00",19.32,"2012-06-24 20:00:00"
"2012-06-24 21:00:00",969,18.31,80.1,761.4,0.858,0,14.37,0.375,30,0,310.4,0.541,300.2,0,0,18.74,"2012-06-24 20:10:00",17.63,"2012-06-24 20:50:00"
"2012-06-24 22:00:00",970,15.53,87.1,761.3,0,0,14.43,0.375,30,0,43.78,1.098,354.2,42.59,0,16.68,"2012-06-24 21:20:00",15.53,"2012-06-24 22:00:00"
"2012-06-24 23:00:00",971,14.05,94.3,761.8,0,0,14.47,0.375,30,0,46.7,0,0,0,0,15.2,"2012-06-24 22:30:00",14.05,"2012-06-24 23:00:00"
"2012-06-25 00:00:00",972,14.25,94.1,761.9,0,0,14.52,0.374,29.98,1.538,247.1,1.258,333.2,57.36,0.5,14.86,"2012-06-24 23:40:00",14.25,"2012-06-25 00:00:00"
"2012-06-25 01:00:00",973,13.17,96.3,761.6,0,0,14.57,0.374,29.98,1.48,15.27,2.554,322.9,68.67,0,13.84,"2012-06-25 00:10:00",13.17,"2012-06-25 01:00:00"
"2012-06-25 02:00:00",974,12.56,96.7,761.6,0,0,14.57,0.374,29.98,3.164,269.1,2.709,238.7,65.29,0,13.85,"2012-06-25 01:10:00",12.45,"2012-06-25 01:50:00"
"2012-06-25 03:00:00",975,12.01,96.5,761.2,0.859,0,14.59,0.374,29.98,0,6.001,3.241,291.4,85.8,0,12.59,"2012-06-25 02:30:00",11.53,"2012-06-25 02:40:00"
"2012-06-25 04:00:00",976,12.08,96,761,0.859,0,14.59,0.374,29.98,0,260.7,0.728,320.4,1.369,0,12.08,"2012-06-25 04:00:00",11.64,"2012-06-25 03:20:00"
"2012-06-25 05:00:00",977,10.62,98.3,761,32.64,0.012,14.59,0.373,29.96,0,34.71,0,0,0,0,11.57,"2012-06-25 04:10:00",10.62,"2012-06-25 05:00:00"
"2012-06-25 06:00:00",978,9.64,98.9,760.8,111.7,0.038,14.58,0.373,29.95,0,65.87,0,0,0,0,10.66,"2012-06-25 05:20:00",9.64,"2012-06-25 06:00:00"
"2012-06-25 07:00:00",979,15.52,79.89,760.5,602.9,0.292,14.56,0.373,29.95,0,56.89,0,0,0,0,15.52,"2012-06-25 07:00:00",10.6,"2012-06-25 06:10:00"
"2012-06-25 08:00:00",980,18.26,70.53,760,997,0.472,14.53,0.373,29.95,0,61.2,0.411,49.91,0.008,0,18.26,"2012-06-25 08:00:00",15.59,"2012-06-25 07:10:00"
"2012-06-25 09:00:00",981,20.59,61.41,758.8,1336,0.633,14.5,0.372,29.93,0,49.19,0.706,149.8,26.06,0,20.59,"2012-06-25 09:00:00",17.98,"2012-06-25 08:10:00"
"2012-06-25 10:00:00",982,24.79,48.35,758,1602,0.766,14.46,0.372,29.93,7.19,150.9,6.735,134.3,36.77,0,24.79,"2012-06-25 10:00:00",20.58,"2012-06-25 09:10:00"
"2012-06-25 11:00:00",983,25.53,41.4,757.2,1857,0.576,14.44,0.372,29.93,12.47,104.3,13.05,133.2,21.39,0,25.53,"2012-06-25 11:00:00",24.82,"2012-06-25 10:10:00"
"2012-06-25 12:00:00",984,26.74,40.36,756.8,1912,0.895,14.42,0.372,29.92,4.695,144.4,9.3,124.3,24.36,0,26.74,"2012-06-25 12:00:00",25.86,"2012-06-25 11:20:00"
"2012-06-25 13:00:00",985,27.55,50.71,756,506.9,0.228,14.42,0.371,29.91,5.941,150.7,7.54,125.8,20.98,0,27.55,"2012-06-25 13:00:00",26.57,"2012-06-25 12:10:00"
"2012-06-25 14:00:00",986,29.18,20.96,756.3,1786,0.858,14.45,0.371,29.91,8.3,103.6,6.472,124.1,33.38,0,29.18,"2012-06-25 14:00:00",27.69,"2012-06-25 13:20:00"
"2012-06-25 15:00:00",987,27.54,32.36,756.4,813,0.36,14.49,0.371,29.89,14.2,308.7,10.99,214.1,90.9,0,29.1,"2012-06-25 14:40:00",27.54,"2012-06-25 15:00:00"
"2012-06-25 16:00:00",988,26.19,35.53,756,457.2,0.22,14.54,0.37,29.88,10.81,299.7,12.04,330.8,23.04,0,27.35,"2012-06-25 15:40:00",26.14,"2012-06-25 15:10:00"
"2012-06-25 17:00:00",989,26.26,42.91,756.2,436.6,0.214,14.6,0.37,29.87,0,116.9,2.772,315.8,29.74,0,26.94,"2012-06-25 16:30:00",26.19,"2012-06-25 16:10:00"
"2012-06-25 18:00:00",990,25.1,34.58,757,259.9,0.114,14.67,0.369,29.85,4.376,212.8,6.654,251.8,45.03,0,27.04,"2012-06-25 17:20:00",25.1,"2012-06-25 18:00:00"
"2012-06-25 19:00:00",991,24.6,40.64,757.1,144.1,0.067,14.76,0.369,29.85,0.116,192.8,4.766,303.7,47.77,0,26.37,"2012-06-25 18:30:00",24.6,"2012-06-25 19:00:00"
"2012-06-25 20:00:00",992,20.02,62.1,757.2,65.21,0.035,14.81,0.369,29.85,0,322.3,0.546,291.1,0.006,0,23.89,"2012-06-25 19:10:00",20.02,"2012-06-25 20:00:00"
"2012-06-25 21:00:00",993,15.69,79.74,757.1,0.858,0.001,14.89,0.369,29.84,0,85.8,0.541,216.2,0,0,19.56,"2012-06-25 20:10:00",15.69,"2012-06-25 21:00:00"
"2012-06-25 22:00:00",994,13.07,87.4,757.5,0,0,14.94,0.369,29.83,0,180.6,0,0,0,0,14.88,"2012-06-25 21:10:00",13.03,"2012-06-25 21:50:00"
"2012-06-25 23:00:00",995,10.34,90.5,757.5,0,0,14.97,0.369,29.83,0,136.8,0,0,0,0,12.32,"2012-06-25 22:30:00",10.34,"2012-06-25 23:00:00"
"2012-06-26 00:00:00",996,10.7,92.2,757.5,0,0,15,0.369,29.83,3.862,161.2,1.582,205.1,42.45,0,11.99,"2012-06-25 23:50:00",9.78,"2012-06-25 23:20:00"
"2012-06-26 01:00:00",997,11.5,88,756.8,0,0,15.01,0.368,29.81,0,181.4,3.733,6.831,71.84,0,12.4,"2012-06-26 00:40:00",11.5,"2012-06-26 01:00:00"
"2012-06-26 02:00:00",998,10.36,92.5,756.6,0,0,14.98,0.368,29.81,4.123,171.2,4.543,204.9,64.88,0,11.99,"2012-06-26 01:40:00",10.17,"2012-06-26 01:10:00"
"2012-06-26 03:00:00",999,10.39,93.6,755.7,0,0,14.95,0.368,29.81,0,3.558,2.03,280.9,90.7,0,11.41,"2012-06-26 02:10:00",9.81,"2012-06-26 02:50:00"
"2012-06-26 04:00:00",1000,10.22,94.9,755.2,0.859,0,14.91,0.368,29.8,4.791,26.82,3.755,43.61,70.73,0.25,10.7,"2012-06-26 03:30:00",10.22,"2012-06-26 04:00:00"
"2012-06-26 05:00:00",1001,11.99,83.4,754.7,4.295,0.002,14.87,0.368,29.8,0,108.9,4.989,329.6,85.9,0,12.98,"2012-06-26 04:30:00",10.05,"2012-06-26 04:10:00"
"2012-06-26 06:00:00",1002,10.96,93.9,755.9,2.577,0.001,14.8,0.367,29.77,4.412,242.1,6.769,302.5,71.12,7.75,11.61,"2012-06-26 05:50:00",10.96,"2012-06-26 06:00:00"
"2012-06-26 07:00:00",1003,11.81,94.4,754.3,197.6,0.096,14.76,0.376,30.03,0,101.5,3.433,192.3,55.69,2.25,11.86,"2012-06-26 06:50:00",10.69,"2012-06-26 06:10:00"
"2012-06-26 08:00:00",1004,12.83,93.5,753.2,281.7,0.128,14.68,0.378,30.1,4.325,167.4,4.494,246.7,74.99,0,12.83,"2012-06-26 08:00:00",11.67,"2012-06-26 07:20:00"
"2012-06-26 09:00:00",1005,15.76,83.3,752.6,601.1,0.284,14.59,0.38,30.14,8.97,151.7,8.86,139,17.33,0,15.76,"2012-06-26 09:00:00",12.83,"2012-06-26 08:20:00"
"2012-06-26 10:00:00",1006,14.65,87.3,750.9,16.31,0.005,14.49,0.381,30.18,9.23,158,10.12,167,7.025,0,16.46,"2012-06-26 09:40:00",14.65,"2012-06-26 10:00:00"
"2012-06-26 11:00:00",1007,12.35,92.4,755,73.85,0.025,14.39,0.392,30.49,2.177,189.6,8.52,179.4,85.1,8.75,15.78,"2012-06-26 10:10:00",12.35,"2012-06-26 11:00:00"
"2012-06-26 12:00:00",1008,11.98,75.77,757.2,276.5,0.118,14.28,0.393,30.5,5.544,13.31,5.188,224.3,69.9,5.75,12.76,"2012-06-26 11:40:00",11.98,"2012-06-26 12:00:00"
"2012-06-26 13:00:00",1009,12.35,74.88,758.2,410.5,0.191,14.2,0.392,30.49,8.45,46.61,7.639,70.48,39.02,1,13.28,"2012-06-26 12:40:00",11.12,"2012-06-26 12:10:00"
"2012-06-26 14:00:00",1010,11.5,90.5,758.1,365.8,0.177,14.15,0.392,30.48,4.064,320.3,5.375,318.4,51.24,0.5,12.11,"2012-06-26 13:10:00",11.5,"2012-06-26 13:50:00"
"2012-06-26 15:00:00",1011,13.44,68.34,758.5,1154,0.56,14.11,0.392,30.49,3.556,270.2,4.25,309.2,64.16,1.25,13.44,"2012-06-26 15:00:00",11.23,"2012-06-26 14:20:00"
"2012-06-26 16:00:00",1012,9.9,87.8,759.2,245.6,0.115,14.09,0.392,30.48,5.892,294.3,4.489,268.8,14.13,1.5,12.01,"2012-06-26 15:10:00",9.9,"2012-06-26 16:00:00"
"2012-06-26 17:00:00",1013,10.63,85,759.4,178.7,0.084,14.08,0.395,30.56,5.517,314.2,6.433,288.6,63.4,0.25,10.63,"2012-06-26 17:00:00",9.5,"2012-06-26 16:30:00"
"2012-06-26 18:00:00",1014,9.91,87.9,759.7,235.4,0.107,14.06,0.395,30.56,3.6,323.4,5.108,333.6,31.59,0.5,10.02,"2012-06-26 17:40:00",9.64,"2012-06-26 17:20:00"
"2012-06-26 19:00:00",1015,8.82,89.5,759.8,79.04,0.04,14.05,0.395,30.57,9.32,331.4,7.249,340,24.11,0.5,9.64,"2012-06-26 18:10:00",8.82,"2012-06-26 19:00:00"
"2012-06-26 20:00:00",1016,8.38,93.4,759.7,22.34,0.007,14.04,0.396,30.6,3.252,289.2,4.677,303.9,72.57,0.5,9.13,"2012-06-26 19:40:00",8.38,"2012-06-26 20:00:00"
"2012-06-26 21:00:00",1017,7.476,92.8,760.2,0.859,0,14.01,0.397,30.63,0,266,2.885,280.8,72.06,0.25,8.21,"2012-06-26 20:10:00",7.476,"2012-06-26 21:00:00"
"2012-06-26 22:00:00",1018,7.203,93,760.3,0,0,13.99,0.398,30.65,6.622,344,2.706,350.3,25.74,0,7.408,"2012-06-26 21:10:00",7.033,"2012-06-26 21:30:00"
"2012-06-26 23:00:00",1019,6.726,95.2,760.3,0,0,13.97,0.399,30.67,9.56,342.5,3.345,311.2,18.43,0.25,7.442,"2012-06-26 22:10:00",6.658,"2012-06-26 22:50:00"
"2012-06-27 00:00:00",1020,6.726,94.8,760.1,0,0,13.93,0.399,30.68,0,223.2,3.389,281,72.09,0,7.851,"2012-06-26 23:40:00",6.726,"2012-06-27 00:00:00"
"2012-06-27 01:00:00",1021,7.34,89.4,760.2,0,0,13.89,0.399,30.68,6.158,2.3,4.618,254.1,68.69,0,7.34,"2012-06-27 01:00:00",6.623,"2012-06-27 00:10:00"
"2012-06-27 02:00:00",1022,6.623,93.1,760.9,0,0,13.81,0.4,30.71,4.705,320,4.11,315.9,89.4,0.25,7.647,"2012-06-27 01:20:00",6.623,"2012-06-27 02:00:00"
"2012-06-27 03:00:00",1023,8.09,77.42,761.1,0,0,13.56,0.401,30.72,10.31,48.53,5.63,338.6,56.63,0.5,8.09,"2012-06-27 03:00:00",6.487,"2012-06-27 02:50:00"
"2012-06-27 04:00:00",1024,6.385,89.6,761.1,0,0,13.23,0.401,30.72,3.485,266,1.639,249.2,18.61,0,7.203,"2012-06-27 03:10:00",6.214,"2012-06-27 03:50:00"
"2012-06-27 05:00:00",1025,6.316,96.1,761.5,8.59,0.003,12.96,0.401,30.73,0,246.8,0.005,194.3,0,0,6.419,"2012-06-27 04:10:00",6.18,"2012-06-27 04:30:00"
"2012-06-27 06:00:00",1026,7.067,92.9,762.3,35.23,0.018,12.79,0.402,30.75,3.079,219.5,2.837,238,11.06,0.25,7.067,"2012-06-27 06:00:00",6.385,"2012-06-27 05:10:00"
"2012-06-27 07:00:00",1027,7.203,93.8,763.1,54.99,0.028,12.65,0.402,30.76,0,299.1,1.9,311.9,14.39,0,7.476,"2012-06-27 06:40:00",7.169,"2012-06-27 06:50:00"
"2012-06-27 08:00:00",1028,7.51,93.7,763.2,36.94,0.017,12.54,0.402,30.76,0,14.53,0.818,216.4,18.11,0,7.51,"2012-06-27 08:00:00",7.271,"2012-06-27 07:10:00"
"2012-06-27 09:00:00",1029,8.23,90.4,763.3,144.3,0.075,12.45,0.402,30.76,0,313.8,0.76,184,1.999,0,8.33,"2012-06-27 08:50:00",7.476,"2012-06-27 08:10:00"
"2012-06-27 10:00:00",1030,9.2,83.1,763.3,274.9,0.142,12.34,0.403,30.78,0,163.4,0,0,0,0,9.24,"2012-06-27 09:50:00",8.5,"2012-06-27 09:10:00"
"2012-06-27 11:00:00",1031,10.12,78.93,763.8,572.1,0.294,12.26,0.403,30.78,2.468,179.3,1.621,145.8,33.67,0,10.12,"2012-06-27 11:00:00",9.17,"2012-06-27 10:10:00"
"2012-06-27 12:00:00",1032,12.56,62,763.2,553.1,0.284,12.17,0.402,30.76,6.734,96.3,6.541,54.54,53.02,0,12.56,"2012-06-27 12:00:00",10.84,"2012-06-27 11:10:00"
"2012-06-27 13:00:00",1033,13.51,61.86,763.6,1071,0.508,12.08,0.403,30.78,0,116.9,6.003,304.8,59.88,0,13.51,"2012-06-27 13:00:00",12.86,"2012-06-27 12:10:00"
"2012-06-27 14:00:00",1034,15.23,52.61,763.1,2141,1.056,12.01,0.403,30.78,18.8,1.04,9.18,79.36,45.33,0,15.23,"2012-06-27 14:00:00",14.19,"2012-06-27 13:10:00"
"2012-06-27 15:00:00",1035,14.47,63.06,763.3,1361,0.65,11.99,0.403,30.78,10.59,40.3,7.598,356.3,54.11,0,15.12,"2012-06-27 14:10:00",14.47,"2012-06-27 15:00:00"
"2012-06-27 16:00:00",1036,15.57,57.37,763.9,1771,0.895,12.01,0.403,30.78,16.03,340,12.83,348,5.137,0,15.57,"2012-06-27 16:00:00",14.13,"2012-06-27 15:10:00"
"2012-06-27 17:00:00",1037,14.98,59.38,763.6,745.2,0.358,12.07,0.403,30.78,5.57,25.78,10.36,357.7,17.9,0,15.87,"2012-06-27 16:30:00",14.85,"2012-06-27 16:50:00"
"2012-06-27 18:00:00",1038,16.98,49.87,763.1,880,0.455,12.17,0.403,30.78,6.715,327.1,6.767,353.3,25.55,0,16.98,"2012-06-27 18:00:00",15.66,"2012-06-27 17:10:00"
"2012-06-27 19:00:00",1039,14.97,63.56,763.2,388.8,0.203,12.26,0.403,30.78,5.134,242.3,6.256,315.4,39.11,0,16.75,"2012-06-27 18:30:00",14.97,"2012-06-27 19:00:00"
"2012-06-27 20:00:00",1040,10.57,86.3,763.2,44.65,0.013,12.37,0.403,30.78,0.522,352.9,0.948,300.7,28.72,0,14.09,"2012-06-27 19:10:00",10.57,"2012-06-27 20:00:00"
"2012-06-27 21:00:00",1041,8.41,93.7,763.5,0.859,0.001,12.47,0.403,30.78,0,248.5,0,0,0,0,9.93,"2012-06-27 20:10:00",8.31,"2012-06-27 20:50:00"
"2012-06-27 22:00:00",1042,6.385,98.2,764,0,0,12.5,0.403,30.78,0,140.5,0,0,0,0,7.869,"2012-06-27 21:10:00",5.77,"2012-06-27 21:50:00"
"2012-06-27 23:00:00",1043,5.333,98.5,764.2,0,0,12.47,0.403,30.78,0,30.61,0,0,0,0,6.01,"2012-06-27 22:40:00",5.333,"2012-06-27 23:00:00"
"2012-06-28 00:00:00",1044,4.558,100,764.8,0,0,12.34,0.403,30.78,0,131,0,0,0,0,4.925,"2012-06-27 23:10:00",4.046,"2012-06-27 23:40:00"
"2012-06-28 01:00:00",1045,3.773,100,764.9,0,0,12.14,0.403,30.78,0,31.32,0,0,0,0,3.944,"2012-06-28 00:50:00",3.569,"2012-06-28 00:20:00"
"2012-06-28 02:00:00",1046,2.798,100,764.6,0,0,11.9,0.403,30.78,0,170.9,0,0,0,0,3.434,"2012-06-28 01:20:00",2.659,"2012-06-28 01:50:00"
"2012-06-28 03:00:00",1047,1.399,100,764.6,0,0,11.62,0.402,30.76,0,92.3,0,0,0,0,2.628,"2012-06-28 02:20:00",1.399,"2012-06-28 03:00:00"
"2012-06-28 04:00:00",1048,1.74,100,764.9,0,0,11.38,0.402,30.75,0,143.1,0,0,0,0,2.355,"2012-06-28 03:20:00",1.706,"2012-06-28 03:10:00"
"2012-06-28 05:00:00",1049,3.106,100,764.6,12.89,0.004,11.17,0.402,30.75,0,312.1,0,0,0,0,3.106,"2012-06-28 05:00:00",1.911,"2012-06-28 04:10:00"
"2012-06-28 06:00:00",1050,3.944,100,765,30.08,0.01,10.93,0.402,30.76,0,151,0,0,0,0,3.944,"2012-06-28 06:00:00",3.242,"2012-06-28 05:10:00"
"2012-06-28 07:00:00",1051,4.012,100,765.5,72.19,0.032,10.74,0.402,30.75,0.029,129.1,0.005,129.1,0.006,0,4.046,"2012-06-28 06:10:00",3.773,"2012-06-28 06:30:00"
"2012-06-28 08:00:00",1052,4.621,100,765.6,344.6,0.187,10.59,0.402,30.75,0.058,159.3,0.01,159.3,0.006,0,4.693,"2012-06-28 07:50:00",3.808,"2012-06-28 07:10:00"
"2012-06-28 09:00:00",1053,7.647,97,764.6,1365,0.664,10.47,0.402,30.75,0,25.45,1.157,67.35,6.3,0,7.647,"2012-06-28 09:00:00",4.757,"2012-06-28 08:10:00"
"2012-06-28 10:00:00",1054,13.49,68.86,764,1624,0.803,10.41,0.401,30.73,0,234.5,0.005,327.5,0,0,13.49,"2012-06-28 10:00:00",8.47,"2012-06-28 09:10:00"
"2012-06-28 11:00:00",1055,17.56,55.24,763.3,1856,0.888,10.38,0.401,30.73,0,321.6,0.948,62.59,25.38,0,17.56,"2012-06-28 11:00:00",13.85,"2012-06-28 10:10:00"
"2012-06-28 12:00:00",1056,20.97,29.46,762.8,1937,0.938,10.4,0.401,30.73,9.63,327.7,2.296,319.6,20.29,0,20.97,"2012-06-28 12:00:00",18.1,"2012-06-28 11:10:00"
"2012-06-28 13:00:00",1057,22.05,42.6,762.5,1918,0.925,10.44,0.401,30.72,4.35,19.56,5.97,346.4,18.14,0,22.05,"2012-06-28 13:00:00",20.79,"2012-06-28 12:20:00"
"2012-06-28 14:00:00",1058,23.52,32.82,762.1,1822,0.885,10.5,0.401,30.73,9.74,342,5.867,345.1,19.48,0,23.52,"2012-06-28 14:00:00",22.22,"2012-06-28 13:10:00"
"2012-06-28 15:00:00",1059,23.9,32.51,761.5,1635,0.798,10.62,0.401,30.72,12.41,16.87,10.16,350.1,20.97,0,23.9,"2012-06-28 15:00:00",23.42,"2012-06-28 14:40:00"
"2012-06-28 16:00:00",1060,24.67,25.43,761.7,1387,0.677,10.75,0.401,30.72,6.667,345.7,11.34,335.1,9.13,0,24.67,"2012-06-28 16:00:00",24.07,"2012-06-28 15:10:00"
"2012-06-28 17:00:00",1061,25.11,31.99,760.7,1075,0.525,10.89,0.401,30.73,9.22,317.2,5.729,321.6,18.97,0,25.11,"2012-06-28 16:40:00",24.91,"2012-06-28 16:20:00"
"2012-06-28 18:00:00",1062,22.08,50.95,760.7,723.1,0.357,11.04,0.401,30.72,0,238.3,4.217,296.8,22.37,0,24.73,"2012-06-28 17:10:00",22.08,"2012-06-28 18:00:00"
"2012-06-28 19:00:00",1063,18.89,61.69,760.8,367.2,0.19,11.2,0.401,30.73,0,234.8,0,0,0,0,22.46,"2012-06-28 18:10:00",18.89,"2012-06-28 19:00:00"
"2012-06-28 20:00:00",1064,15.24,74.39,760.6,44.63,0.018,11.35,0.401,30.73,0,197.4,0,0,0,0,18.01,"2012-06-28 19:10:00",15.17,"2012-06-28 19:50:00"
"2012-06-28 21:00:00",1065,11.73,88.6,761,0.859,0,11.5,0.401,30.73,0,347.5,0,0,0,0,14.03,"2012-06-28 20:20:00",11.73,"2012-06-28 21:00:00"
"2012-06-28 22:00:00",1066,11.47,87.9,761.6,0,0,11.65,0.402,30.75,0,0.436,0,0,0,0,12.01,"2012-06-28 21:50:00",11.06,"2012-06-28 21:20:00"
"2012-06-28 23:00:00",1067,11.4,90.7,761.6,0,0,11.78,0.402,30.75,0,144.4,0,0,0,0,12.15,"2012-06-28 22:20:00",11.36,"2012-06-28 22:40:00"
"2012-06-29 00:00:00",1068,10.72,92.2,761.5,0,0,11.89,0.402,30.75,0,116.2,0,0,0,0,11.78,"2012-06-28 23:30:00",10.72,"2012-06-28 23:10:00"
"2012-06-29 01:00:00",1069,10.39,95.3,761.6,0,0,11.98,0.402,30.75,0,284.4,0.295,318.6,0.006,0,11.14,"2012-06-29 00:10:00",10.39,"2012-06-29 01:00:00"
"2012-06-29 02:00:00",1070,9.1,98,761.6,0,0,12.05,0.402,30.75,0,329.7,0,0,0,0,9.98,"2012-06-29 01:10:00",9.1,"2012-06-29 01:50:00"
"2012-06-29 03:00:00",1071,8.93,98.9,761.4,0,0,12.1,0.402,30.75,0,134.2,0,0,0,0,9.06,"2012-06-29 02:50:00",8.38,"2012-06-29 02:30:00"
"2012-06-29 04:00:00",1072,7.838,98.2,761.9,0.859,0,12.14,0.402,30.75,0,76.02,0,0,0,0,9.17,"2012-06-29 03:20:00",7.838,"2012-06-29 04:00:00"
"2012-06-29 05:00:00",1073,8.26,99.3,761.9,22.34,0.007,12.17,0.402,30.75,0,247.1,0,0,0,0,8.5,"2012-06-29 04:30:00",7.374,"2012-06-29 04:50:00"
"2012-06-29 06:00:00",1074,8.29,98.5,762.6,219.1,0.105,12.19,0.401,30.73,0,71.44,0,0,0,0,8.64,"2012-06-29 05:50:00",7.306,"2012-06-29 05:20:00"
"2012-06-29 07:00:00",1075,11.11,91.1,762.5,254.3,0.121,12.22,0.402,30.75,0,91.4,0,0,0,0,11.11,"2012-06-29 07:00:00",9.08,"2012-06-29 06:10:00"
"2012-06-29 08:00:00",1076,12.87,81.4,763,128.8,0.059,12.23,0.402,30.75,0,79.62,0,0,0,0,13.79,"2012-06-29 07:50:00",11.55,"2012-06-29 07:10:00"
"2012-06-29 09:00:00",1077,13.68,79.86,763.4,218.1,0.099,12.25,0.401,30.73,0,10.7,0,0,0,0,13.85,"2012-06-29 08:50:00",12.69,"2012-06-29 08:10:00"
"2012-06-29 10:00:00",1078,14.7,79.07,763.5,517,0.241,12.25,0.401,30.73,0,73.52,0,0,0,0,14.7,"2012-06-29 10:00:00",13.68,"2012-06-29 09:10:00"
"2012-06-29 11:00:00",1079,16.84,75.48,763.4,645.6,0.292,12.26,0.402,30.75,0,117.3,0.392,43.82,0,0,16.84,"2012-06-29 11:00:00",15.1,"2012-06-29 10:20:00"
"2012-06-29 12:00:00",1080,20.15,63.32,762.7,697,0.332,12.28,0.402,30.75,3.365,3.918,1.426,352.2,19.02,0,20.59,"2012-06-29 11:50:00",18.91,"2012-06-29 11:10:00"
"2012-06-29 13:00:00",1081,19.22,61.2,762.9,680.7,0.321,12.3,0.401,30.73,1.697,22.99,6.315,352.7,21.59,0,20.28,"2012-06-29 12:10:00",19.22,"2012-06-29 13:00:00"
"2012-06-29 14:00:00",1082,20.65,46.55,762.9,1165,0.555,12.33,0.401,30.73,6.119,89.3,7.83,56.81,40.91,0,20.65,"2012-06-29 14:00:00",19.12,"2012-06-29 13:20:00"
