"TOA5","CR1000 West Shore","CR1000","36198","CR1000.Std.20","CPU:West Shore 15 min_05_26_16 recalibration.CR1","56981","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","AirTC","RH","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","BP_mmHg","PAR_Den","PAR_Tot_Tot","SlrkW","SlrMJ_Tot","Rain_mm_Tot","VW","PA_uS_Avg","T109_C","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","WS_ms_TMx","ETrs","Rso"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","Deg C","Deg C","mmHg","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm","","uSec","Deg C","meters/second","Degrees","meters/second","meters/second","meters/second","meters/second","meters/second","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Max","TMx","Min","TMn","Smp","Smp","Tot","Smp","Tot","Tot","Smp","Avg","Smp","Smp","Smp","WVc","WVc","WVc","Max","TMx","ETsz","RSo"
"2016-06-03 13:45:00",288,13.1,22.56,20.23,31.92,20.57,"2016-06-03 13:41:00",19.65,"2016-06-03 13:31:00",767.5,1768,1601.442,0.915,0.8266261,0,0.181,23.82,18.03,1.808,106.5,1.745,118.7,28.66,2.246,"2016-06-03 13:43:00",0.299,3.03
"2016-06-03 14:00:00",289,13.1,22.64,20.37,34.26,20.5,"2016-06-03 13:57:00",20.13,"2016-06-03 13:54:00",767.3,1741,1577.781,0.9,0.8157613,0,0.18,23.82,18.45,1.69,110.3,1.705,126.8,24.03,2.019,"2016-06-03 13:53:00",0.296,2.937
"2016-06-03 14:15:00",290,13.07,22.87,20.3,33.92,20.5,"2016-06-03 14:10:00",20.3,"2016-06-03 14:01:00",767.3,1699,1545.087,0.879,0.8003225,0,0.18,23.8,18.64,1.593,86.2,1.728,119.5,18.05,2.179,"2016-06-03 14:07:00",0.296,2.839
"2016-06-03 14:30:00",291,13.08,23.15,20.71,30.83,20.74,"2016-06-03 14:29:00",20.23,"2016-06-03 14:17:00",767.3,1660,1511.007,0.857,0.7825666,0,0.18,23.8,18.82,1.477,144.3,1.72,127.1,11.3,2.051,"2016-06-03 14:24:00",0.291,2.728
"2016-06-03 14:45:00",292,13.08,23.52,21.05,30.73,21.05,"2016-06-03 14:43:00",20.5,"2016-06-03 14:34:00",767.3,1608,1468.151,0.834,0.7605249,0,0.18,23.8,18.95,1.426,107.6,1.715,123.5,14.69,2.408,"2016-06-03 14:36:00",0.29,2.612
"2016-06-03 15:00:00",293,13.08,24.01,21.08,29.71,21.39,"2016-06-03 14:57:00",21.05,"2016-06-03 14:48:00",767.5,1555,1421.805,0.807,0.7368864,0,0.18,23.8,18.87,2.011,105.4,1.823,134.7,18.44,2.311,"2016-06-03 14:58:00",0.3,2.491
"2016-06-03 15:15:00",294,13.05,24.22,21.05,30.18,21.05,"2016-06-03 15:09:00",20.64,"2016-06-03 15:03:00",767.5,1494,1370.788,0.776,0.5996536,0,0.18,23.79,18.86,1.782,125.1,2.043,129.3,13.65,2.728,"2016-06-03 15:02:00",0.29,2.359
"2016-06-03 15:30:00",295,13.09,24.25,20.98,31.99,21.15,"2016-06-03 15:18:00",20.91,"2016-06-03 15:29:00",767.5,1429,1316.178,0.617,0.639115,0,0.18,23.79,18.28,1.53,103,1.845,123.9,16.51,2.195,"2016-06-03 15:21:00",0.279,2.217
"2016-06-03 15:45:00",296,13.06,24.33,21.49,29.27,21.49,"2016-06-03 15:43:00",20.91,"2016-06-03 15:34:00",767.5,1361,1230.824,0.71,0.5889928,0,0.18,23.79,17.65,1.87,125.1,1.566,131.1,25.65,2.027,"2016-06-03 15:32:00",0.251,2.073
"2016-06-03 16:00:00",297,13.06,24.39,21.59,29.98,21.59,"2016-06-03 15:54:00",21.45,"2016-06-03 15:47:00",767.3,1294,1192.331,0.675,0.6207469,0,0.18,23.79,17.29,1.241,118.7,1.531,119.8,15.02,2.012,"2016-06-03 15:54:00",0.253,1.925
"2016-06-03 16:15:00",298,13.06,24.25,21.96,30.05,21.96,"2016-06-03 16:15:00",21.56,"2016-06-03 16:01:00",767.3,1226,1128.431,0.64,0.5882486,0,0.18,23.8,17.06,0.959,126,1.39,132,19.16,1.888,"2016-06-03 16:03:00",0.235,1.771
"2016-06-03 16:30:00",299,13.07,24.28,22.13,29.74,22.17,"2016-06-03 16:29:00",21.86,"2016-06-03 16:20:00",767.3,1143,1028.963,0.346,0.3694997,0,0.18,23.8,16.95,1.199,150.2,1.101,128.3,18.55,1.343,"2016-06-03 16:26:00",0.178,1.614
"2016-06-03 16:45:00",300,13.08,24.48,22.44,29.54,22.44,"2016-06-03 16:45:00",22.17,"2016-06-03 16:37:00",767.3,1062,988.0572,0.557,0.4373297,0,0.18,23.8,16.76,0.774,123.2,1.04,137.9,23.34,1.493,"2016-06-03 16:36:00",0.183,1.458
"2016-06-03 17:00:00",301,13.06,24.69,22.27,29.5,22.44,"2016-06-03 16:46:00",22.13,"2016-06-03 16:53:00",767.9,972,911.0698,0.51,0.4780037,0,0.18,23.8,16.63,1.098,121.4,1.117,122.5,13.94,1.449,"2016-06-03 16:47:00",0.19,1.299
"2016-06-03 17:15:00",302,13.01,24.72,22.07,30.93,22.68,"2016-06-03 17:09:00",22.07,"2016-06-03 17:15:00",767.9,891,834.9034,0.471,0.4398268,0,0.18,23.79,16.76,1.008,130.8,0.81,131,15.91,1.14,"2016-06-03 17:10:00",0.154,1.139
"2016-06-03 17:30:00",303,13.08,24.19,22.44,29.91,22.44,"2016-06-03 17:30:00",21.73,"2016-06-03 17:19:00",767.9,213.9,380.4207,0.124,0.2862308,0,0.18,23.79,16.66,0.283,113.6,0.665,143.9,26.69,1.106,"2016-06-03 17:18:00",0.118,0.982
"2016-06-03 17:45:00",304,13.09,23.96,22.81,28.48,22.88,"2016-06-03 17:36:00",22.51,"2016-06-03 17:31:00",767.9,603.9,538.707,0.08,0.1390936,0,0.18,23.79,16.57,0.608,147,0.67,142.4,23.09,1.039,"2016-06-03 17:39:00",0.096,0.827
"2016-06-03 18:00:00",305,13.11,23.41,22.41,30.29,22.75,"2016-06-03 17:46:00",22.41,"2016-06-03 17:55:00",767.1,135.2,313.5443,0.1,0.2030339,0,0.18,23.79,16.42,0.655,77.85,0.75,115.7,21.51,1.075,"2016-06-03 17:46:00",0.11,0.675
"2016-06-03 18:15:00",306,13.08,22.78,21.18,32.97,22.27,"2016-06-03 18:01:00",21.18,"2016-06-03 18:15:00",767.1,60.73,75.08845,0.034,0.04772114,0,0.18,23.79,16.3,0.554,136.9,0.6,112.3,20.95,0.977,"2016-06-03 18:12:00",0.066,0.528
"2016-06-03 18:30:00",307,13.11,22.14,21.86,30.18,21.86,"2016-06-03 18:30:00",21.15,"2016-06-03 18:16:00",767.1,59.02,56.20086,0.03,0.03130987,0,0.18,23.79,16.2,0.01,125.5,0.441,132.7,11.8,0.632,"2016-06-03 18:21:00",0.049,0.391
"2016-06-03 18:45:00",308,13.1,21.78,22.68,29.78,22.68,"2016-06-03 18:45:00",21.86,"2016-06-03 18:31:00",767.1,222.4,85.81537,0.064,0.04002573,0,0.18,23.79,16.13,0,86.4,0.344,119.5,22.74,0.728,"2016-06-03 18:34:00",0.043,0.264
"2016-06-03 19:00:00",309,13,21.48,22.28,33.42,22.89,"2016-06-03 18:46:00",22.28,"2016-06-03 19:00:00",767.5,46.19,90.07534,0.023,0.05024225,0,0.18,23.79,16.08,0.235,220.9,0.136,274.3,58.01,0.381,"2016-06-03 18:58:00",0.016,0.154
"2016-06-03 19:15:00",310,12.96,21.21,22.21,31.21,22.28,"2016-06-03 19:01:00",22.15,"2016-06-03 19:10:00",767.5,41.06,38.69904,0.019,0.01880033,0,0.18,23.78,15.99,0.034,228.2,0.099,247.5,46.86,0.381,"2016-06-03 19:09:00",0.015,0.076
"2016-06-03 19:30:00",311,12.91,21.02,22.15,30.94,22.18,"2016-06-03 19:16:00",22.11,"2016-06-03 19:29:00",767.5,34.22,33.46389,0.016,0.01587103,0,0.18,23.78,15.91,0.268,249.7,0.26,266.5,19.72,0.488,"2016-06-03 19:25:00",0.001,0.033
"2016-06-03 19:45:00",312,12.86,20.83,21.91,30.77,22.08,"2016-06-03 19:31:00",21.87,"2016-06-03 19:43:00",767.5,27.37,27.7159,0.012,0.01260568,0,0.18,23.78,15.84,0.606,258.8,0.461,247.6,10.71,0.758,"2016-06-03 19:44:00",0.037,0
"2016-06-03 20:00:00",313,12.84,20.64,21.4,31.96,21.91,"2016-06-03 19:46:00",21.4,"2016-06-03 19:57:00",767.9,19.67,21.19753,0.008,0.009160215,0,0.18,23.78,15.76,0.614,273.4,0.488,266.2,7.564,0.686,"2016-06-03 19:46:00",0.037,0
"2016-06-03 20:15:00",314,12.81,20.45,21.88,28.53,21.88,"2016-06-03 20:15:00",21.3,"2016-06-03 20:09:00",767.9,11.12,13.60174,0.004,0.004382076,0,0.18,23.78,15.68,1.228,274.8,1.024,268.7,5.197,1.436,"2016-06-03 20:11:00",0.067,0
"2016-06-03 20:30:00",315,12.77,20.42,21.54,28.9,22.09,"2016-06-03 20:22:00",21.54,"2016-06-03 20:30:00",767.9,5.133,6.57027,0.002,0.002197147,0,0.18,23.78,15.62,1.351,281.4,1.385,274,5.218,1.516,"2016-06-03 20:22:00",0.087,0
"2016-06-03 20:45:00",316,12.78,20.42,21.68,28.56,21.88,"2016-06-03 20:39:00",21.57,"2016-06-03 20:31:00",767.9,0.856,2.515283,0,0.0009005147,0,0.18,23.78,15.56,1.575,277.1,1.516,270.6,5.304,1.627,"2016-06-03 20:39:00",0.091,0
"2016-06-03 21:00:00",317,12.77,20.4,21.58,28.9,21.75,"2016-06-03 20:46:00",21.54,"2016-06-03 20:58:00",768,0,0.5133368,0,4.802863E-005,0,0.179,23.78,15.5,1.472,274.4,1.417,271.4,4.373,1.544,"2016-06-03 20:58:00",0.087,0
"2016-06-03 21:15:00",318,12.76,20.31,21.2,29.51,21.58,"2016-06-03 21:03:00",21.2,"2016-06-03 21:15:00",768,0,0,0,0,0,0.179,23.76,15.43,0.835,273.1,1.201,270.5,9.51,1.614,"2016-06-03 21:01:00",0.076,0
"2016-06-03 21:30:00",319,12.75,20.13,20.8,31.42,21.17,"2016-06-03 21:16:00",20.8,"2016-06-03 21:30:00",768,0,0,0,0,0,0.179,23.76,15.37,0.528,354.2,0.838,285.8,34.06,1.189,"2016-06-03 21:24:00",0.057,0
"2016-06-03 21:45:00",320,12.74,19.73,19.44,37.67,20.49,"2016-06-03 21:31:00",19.44,"2016-06-03 21:45:00",768,0,0,0,0,0,0.179,23.76,15.29,0.748,112.3,0.482,327.2,96.6,0.797,"2016-06-03 21:41:00",0.033,0
"2016-06-03 22:00:00",321,12.73,19.18,18.72,39.31,19.3,"2016-06-03 21:46:00",18.69,"2016-06-03 21:58:00",768.2,0,0,0,0,0,0.179,23.76,15.21,0.028,119.2,0.469,101.4,9.55,0.835,"2016-06-03 21:47:00",0.028,0
"2016-06-03 22:15:00",322,12.71,18.58,18.69,36.86,18.69,"2016-06-03 22:02:00",18.52,"2016-06-03 22:07:00",768.2,0,0,0,0,0,0.179,23.76,15.12,0,52.58,0.003,90.3,0,0.046,"2016-06-03 22:03:00",-0.003,0
"2016-06-03 22:30:00",323,12.7,18.17,18.01,41.69,19.03,"2016-06-03 22:19:00",17.94,"2016-06-03 22:29:00",768.2,0,0,0,0,0,0.179,23.76,15.04,0.879,108.9,0.772,85.5,14.16,1.181,"2016-06-03 22:20:00",0.043,0
"2016-06-03 22:45:00",324,12.71,17.89,18.55,39.34,18.69,"2016-06-03 22:42:00",18.08,"2016-06-03 22:31:00",768.2,0,0,0,0,0,0.179,23.76,15.01,0.867,118.1,0.832,112.4,6.12,1.083,"2016-06-03 22:41:00",0.045,0
"2016-07-05 09:45:00",0,13.19,19.02,19.03,34.86,19.03,"2016-07-05 09:45:00",19.03,"2016-07-05 09:45:00",0,109.4,6.564211,0.081,0.00485147,0,0,0,17.33,0,259.6,0,0,0,0,"2016-07-05 09:45:00",0.001,3.189
"2016-07-05 10:00:00",1,13.16,19.42,20.69,32.17,20.73,"2016-07-05 09:58:00",19.17,"2016-07-05 09:46:00",761.6,102.4,130.4842,0.08,0.08000056,0,0.092,1.346,17.3,0.826,282.9,0.476,251.8,67.58,0.826,"2016-07-05 10:00:00",0.059,3.1
